"seqnames","start","end","width","strand","gene","log2FoldChange_ATAC","FDR_ATAC","pvalue","peak_type","distanceToTSS","annotation","Conc","Conc_WT","Conc_KO"
"chr13",33188466,33188866,401,"*","Serpinb9",0.18088627817956,0.996794395859232,0.536803090022298,"Gain",0,"Promoter (<=1kb)",7.1090930309727,6.8697837797914,7.31429681368717
"chr16",17178589,17178989,401,"*","Serpind1",-0.0337194824716036,0.999511467435947,0.962790800925033,"Loss",29354,"Intron (NM_001001983/224020, intron 9 of 54)",2.70292757783145,2.58389671078236,2.81288181567581
"chr5",137104956,137105356,401,"*","Serpine1",0.511335369528334,0.993412211891505,0.182565501176595,"Gain",-3830,"Intron (NR_037301/100499518, intron 2 of 3)",5.02855811493104,4.58847957388436,5.36530482802636
"chr1",79835991,79836391,401,"*","Serpine2",0.426227734968683,0.993412211891505,0.24074521161582,"Gain",0,"Promoter (<=1kb)",5.32028390812919,4.93375867469973,5.62483018610624
"chr14",62902694,62903094,401,"*","Serpine3",0.156422538696108,0.996794395859232,0.622656256034911,"Gain",1578,"Promoter (1-2kb)",6.29427358031131,6.06896494512974,6.48910195672308
"chr11",75319813,75320213,401,"*","Serpinf1",0.241899181160926,0.996794395859232,0.485485900148552,"Gain",-6364,"Distal Intergenic",5.6067237268091,5.33164708447621,5.83765661747045
"chr2",84609557,84609957,401,"*","Serping1",0.269635121994393,0.996794395859232,0.502164919481877,"Gain",-3784,"Distal Intergenic",4.71641828071936,4.42462732307902,4.95900573052096
"chr7",99002229,99002629,401,"*","Serpinh1",0.354315363363516,0.996794395859232,0.447044287197326,"Gain",0,"Promoter (<=1kb)",4.04731527643271,3.70394540459289,4.32446918082624
"chr3",75464507,75464907,401,"*","Serpini1",-0.0213132151848929,0.999511467435947,0.923724766117535,"Loss",0,"Promoter (<=1kb)",9.46885470692016,9.34270876836923,9.58485215200763
"chr3",75200588,75200988,401,"*","Serpini2",0.04290554105882,0.999511467435947,0.909398688395209,"Gain",-23203,"Intron (NM_001370850/213248, intron 13 of 13)",5.06270138040632,4.90133855066288,5.20781796034732
"chr7",27186183,27186583,401,"*","Sertad1",0.221345598370554,0.996794395859232,0.389868048149056,"Gain",0,"Promoter (<=1kb)",8.1650695194465,7.90233991291054,8.38724418756643
"chr11",20581653,20582053,401,"*","Sertad2",0.237562490448036,0.996794395859232,0.359321751302016,"Gain",0,"Promoter (<=1kb)",8.11007069045931,7.8378540681626,8.33898624074953
"chr7",27172892,27173292,401,"*","Sertad3",0.278437900996993,0.993588564713271,0.28330067770877,"Gain",0,"Promoter (<=1kb)",8.10105125085437,7.8047308326293,8.34675781591652
"chr10",41763181,41763581,401,"*","Sesn1",0.270544153367596,0.996794395859232,0.323106097636092,"Gain",0,"Promoter (<=1kb)",7.67198164933648,7.38031205700033,7.91448529576484
"chr4",132237661,132238061,401,"*","Sesn2",0.112231256839856,0.996794395859232,0.694141691284186,"Gain",0,"Promoter (<=1kb)",7.32237478034224,7.12228334667165,7.49806493658101
"chr9",14187302,14187702,401,"*","Sesn3",0.224981382074357,0.994850297438289,0.318070507511547,"Gain",0,"Promoter (<=1kb)",9.37200083121664,9.10718185867962,9.5956665929068
"chr2",77111045,77111445,401,"*","Sestd1",-0.0415288630505847,0.999511467435947,0.883414587301463,"Loss",-109,"Promoter (<=1kb)",7.3723589277313,7.25714593615272,7.47904761383253
"chr2",29956174,29956574,401,"*","Set",0.0543180494903399,0.999511467435947,0.849732798357483,"Gain",0,"Promoter (<=1kb)",7.28128938568925,7.11364173185397,7.43146800919061
"chr18",79153406,79153806,401,"*","Setbp1",0.0615096120250186,0.99938667979736,0.82677693302449,"Gain",0,"Promoter (<=1kb)",7.44198120818826,7.27034094739358,7.59535504231719
"chr7",127376135,127376535,401,"*","Setd1a",0.44391499061116,0.979009093999811,0.127696172907005,"Gain",-26,"Promoter (<=1kb)",7.19705228900007,6.80019373696552,7.50796203733082
"chr5",123279145,123279545,401,"*","Setd1b",0.693896607028999,0.839672851470226,0.0281932252988652,"Gain",-711,"Promoter (<=1kb)",6.4993504601066,5.941998678411,6.9003818796116
"chr9",110361242,110361642,401,"*","Setd2",0.389685306720952,0.991790338124494,0.15479715220288,"Gain",-23,"Promoter (<=1kb)",7.68692023740896,7.32354746433908,7.97693742724357
"chr12",108145450,108145850,401,"*","Setd3",0.216041046758939,0.996794395859232,0.360441875749317,"Gain",0,"Promoter (<=1kb)",8.93105770560978,8.67144419560072,9.15100165410611
"chr16",93400569,93400969,401,"*","Setd4",-0.089296134187959,0.998125457472184,0.762917827098789,"Loss",0,"Promoter (<=1kb)",6.9884787048923,6.89881613547764,7.07289336727076
"chr8",96442318,96442718,401,"*","Setd6",0.506771620698337,0.956534271999735,0.0952849559168327,"Gain",0,"Promoter (<=1kb)",6.84416748378895,6.40788583937342,7.17869351223928
"chr3",51491007,51491407,401,"*","Setd7",-0.0396023112104495,0.999511467435947,0.924289392106272,"Loss",-22763,"Distal Intergenic",4.46733502961701,4.35118179830901,4.57482942199706
"chr3",95264361,95264761,401,"*","Setdb1",0.923046239993275,0.807715854347644,0.0211595698583859,"Gain",0,"Promoter (<=1kb)",4.88959212031115,4.17464998072853,5.3654764240251
"chr6",108042096,108042496,401,"*","Setmar",0.156514208773911,0.996794395859232,0.525961735308913,"Gain",90,"Promoter (<=1kb)",8.52726473611981,8.30201855633018,8.72204643450128
"chr2",29014821,29015221,401,"*","Setx",0.0180303064501832,0.999511467435947,0.947234424353871,"Gain",0,"Promoter (<=1kb)",7.68394982120774,7.5363428644981,7.81784651525294
"chr11",77821539,77821939,401,"*","Sez6",0.391795799003994,0.996794395859232,0.378094500380405,"Gain",0,"Promoter (<=1kb)",4.22959912871711,3.86342370410881,4.52139537427614
"chr19",6413533,6413933,401,"*","Sf1",-0.0401211438346761,0.999511467435947,0.86959784244174,"Loss",0,"Promoter (<=1kb)",8.60084681763598,8.48486622615935,8.70819334528391
"chr4",124608346,124608746,401,"*","Sf3a3",0.242524328224237,0.996794395859232,0.427356162597059,"Gain",0,"Promoter (<=1kb)",6.72284082220992,6.44760795120632,6.95388371386755
"chr1",55066430,55066830,401,"*","Sf3b1",0.0338900988761161,0.999511467435947,0.903972999143864,"Gain",0,"Promoter (<=1kb)",7.44987894905524,7.29354201384696,7.59091868541115
"chr19",5345346,5345746,401,"*","Sf3b2",0.393166870652405,0.993412211891505,0.187487703582422,"Gain",0,"Promoter (<=1kb)",6.98719474281734,6.6215938077028,7.27862677644236
"chr8",111573386,111573786,401,"*","Sf3b3",0.631625100023505,0.889758009648548,0.0497209003905214,"Gain",0,"Promoter (<=1kb)",6.29166153561747,5.77509505388907,6.67124533939921
"chr3",96079585,96079985,401,"*","Sf3b4",0.0137200290100131,0.999511467435947,0.964995379302756,"Gain",0,"Promoter (<=1kb)",6.45090721836599,6.30565449287107,6.58286412381961
"chr10",12883942,12884342,401,"*","Sf3b5",-0.00137455065280103,0.999941882055106,0.995883154896847,"Loss",0,"Promoter (<=1kb)",7.86690069371699,7.72991453820846,7.99200029382664
"chr12",4867275,4867675,401,"*","Sf3b6",0.117478225807307,0.996794395859232,0.682885656629516,"Gain",0,"Promoter (<=1kb)",7.26244731686367,7.0593861978744,7.44042200956309
"chr14",30437495,30437895,401,"*","Sfmbt1",-0.163189605757187,0.996794395859232,0.600634044068896,"Loss",0,"Promoter (<=1kb)",6.4737042504808,6.42281312399324,6.5228611902247
"chr2",10377128,10377528,401,"*","Sfmbt2",0.0426354522749313,0.999511467435947,0.901205627700438,"Gain",0,"Promoter (<=1kb)",5.65992353460701,5.49871585181358,5.8049146485679
"chr4",133327023,133327423,401,"*","Sfn",0.496133863739892,0.956680749168821,0.0958956498998581,"Gain",2056,"Promoter (2-3kb)",7.01241534174937,6.58287704620902,7.34297446601471
"chr4",126914781,126915181,401,"*","Sfpq",0.039105900396723,0.999511467435947,0.886082930265473,"Gain",0,"Promoter (<=1kb)",7.6751211724744,7.51590736038969,7.81849768582676
"chr19",47719916,47720316,401,"*","Sfr1",0.233237209932347,0.996794395859232,0.350394256109748,"Gain",0,"Promoter (<=1kb)",8.42694538917749,8.15727503504292,8.65405915516378
"chr3",83671501,83671901,401,"*","Sfrp2",0.298550431405643,0.996794395859232,0.492402929135745,"Gain",-1727,"Promoter (1-2kb)",4.30530427335303,3.99598271033154,4.55987270668724
"chr19",42178950,42179350,401,"*","Sfrp5",0.252895315125433,0.996794395859232,0.539320667863701,"Gain",11341,"3' UTR",4.56555262052547,4.2835934525332,4.80131233634902
"chr5",129578117,129578517,401,"*","Sfswap",0.033528458655883,0.999511467435947,0.924305075204742,"Gain",0,"Promoter (<=1kb)",5.44959647265549,5.29340706730688,5.59051614830131
"chr17",8529687,8530087,401,"*","Sft2d1",0.208295587640146,0.996794395859232,0.524176999488983,"Gain",0,"Promoter (<=1kb)",6.04244342837182,5.78713379147118,6.25929272396351
"chr1",165021839,165022239,401,"*","Sft2d2",0.1137331906848,0.996794395859232,0.660836258279879,"Gain",0,"Promoter (<=1kb)",8.09435875749271,7.89343979065495,8.27068635970151
"chr18",32043630,32044030,401,"*","Sft2d3",-0.0626677037453495,0.998925714894201,0.799842078612192,"Loss",926,"Promoter (<=1kb)",8.49587808626545,8.3920027723219,8.59277399734259
"chr13",54225626,54226026,401,"*","Sfxn1",0.237397340045101,0.996794395859232,0.439968913046139,"Gain",0,"Promoter (<=1kb)",6.6586153921069,6.38638445289721,6.88754105795623
"chr19",60849682,60850082,401,"*","Sfxn4",0.169196302756204,0.996794395859232,0.554480853271107,"Gain",0,"Promoter (<=1kb)",7.3079355665153,7.07537134455156,7.50816270555747
"chr6",85310104,85310504,401,"*","Sfxn5",-0.102155278967702,0.996794395859232,0.691792049229869,"Loss",0,"Promoter (<=1kb)",8.13010315602194,8.04722136803237,8.2084810210427
"chr11",94869745,94870145,401,"*","Sgca",0.35093339392534,0.993754890863638,0.313398862354222,"Gain",-2592,"Promoter (2-3kb)",5.5962215737341,5.25598845791841,5.87133155626065
"chr5",73804788,73805188,401,"*","Sgcb",0.143744736607847,0.996794395859232,0.631140056506349,"Gain",0,"Promoter (<=1kb)",6.9078380693689,6.68983354658199,7.09718344308096
"chr11",47288685,47289085,401,"*","Sgcd",0.0416334754501315,0.999511467435947,0.900012791974018,"Gain",-18533,"Distal Intergenic",5.91604747385003,5.75540485878702,6.06058141610176
"chr14",61516079,61516479,401,"*","Sgcg",0.240973563614676,0.996794395859232,0.565370073594246,"Gain",-20140,"Distal Intergenic",4.48368029687183,4.20875633911529,4.7145056623264
"chr7",126248453,126248853,401,"*","Sgf29",0.0127200511667338,0.999511467435947,0.966360819290765,"Gain",0,"Promoter (<=1kb)",6.81503031890898,6.67033031963849,6.94653096317663
"chr4",102617267,102617667,401,"*","Sgip1",-0.0661157888821887,0.999511467435947,0.84895043051215,"Loss",0,"Promoter (<=1kb)",5.5632280500605,5.46127615615757,5.65844833280815
"chr10",21870304,21870704,401,"*","Sgk1",-0.116099989011548,0.996794395859232,0.664166782239255,"Loss",0,"Promoter (<=1kb)",7.82798590411821,7.75245878510515,7.89975499459856
"chr2",162840419,162840819,401,"*","Sgk2",0.317743440913886,0.996794395859232,0.473443471747768,"Gain",7084,"Intron (NM_001291154/27219, intron 9 of 12)",4.23137092995719,3.91039868428473,4.49376775097057
"chr1",9918339,9918739,401,"*","Sgk3",0.264448504624401,0.996794395859232,0.411106685816211,"Gain",0,"Promoter (<=1kb)",6.20433853805779,5.91610147553736,6.44446706018603
"chr19",32365729,32366129,401,"*","Sgms1",0.380330912197133,0.993412211891505,0.225142416375254,"Gain",0,"Promoter (<=1kb)",6.49711888530343,6.1392760507972,6.78360917082534
"chr19",32366350,32366750,401,"*","Sgms1os1",0.239833744060377,0.996794395859232,0.453472468644763,"Gain",0,"Promoter (<=1kb)",6.25315344383672,5.97943973661922,6.48312582678946
"chr3",131195874,131196274,401,"*","Sgms2",1.89415270413199,0.0238440435235374,6.62791958202424e-07,"Gain",0,"Promoter (<=1kb)",5.58712905360623,4.13218206085543,6.29662395689108
"chr17",53996207,53996607,401,"*","Sgo1",-0.00921688913926691,0.999511467435947,0.970421497859858,"Loss",0,"Promoter (<=1kb)",8.44798913003432,8.31527580648408,8.56951599301822
"chr1",58034896,58035296,401,"*","Sgo2a",0.347449197808763,0.993412211891505,0.226172218530679,"Gain",0,"Promoter (<=1kb)",7.30186932288065,6.96414787210207,7.57533739219654
"chr8",64330425,64330825,401,"*","Sgo2b",-0.0636704976588679,0.999511467435947,0.892687951005141,"Loss",74379,"Distal Intergenic",3.95872793610088,3.85569034176912,4.05489456368985
"chr10",60983290,60983690,401,"*","Sgpl1",0.236001630493838,0.996794395859232,0.351696871257181,"Gain",0,"Promoter (<=1kb)",8.29841369066718,8.02711984058573,8.52667689830399
"chr12",75782298,75782698,401,"*","Sgpp1",0.33432885840751,0.993412211891505,0.263592153571045,"Gain",0,"Promoter (<=1kb)",6.94758536599385,6.61774096507413,7.21587327944599
"chr11",119245949,119246349,401,"*","Sgsh",0.350733624770253,0.993588564713271,0.292029250767076,"Gain",0,"Promoter (<=1kb)",5.93572138673353,5.5957383334709,6.21066811138412
"chr11",74787514,74787914,401,"*","Sgsm2",0.424600259509378,0.993412211891505,0.20546400215779,"Gain",0,"Promoter (<=1kb)",5.87896099447024,5.4937176914531,6.18271268124332
"chr15",80861816,80862216,401,"*","Sgsm3",0.0433155493012076,0.999511467435947,0.895603927364533,"Gain",0,"Promoter (<=1kb)",5.93968084668568,5.77809480970894,6.08497788955933
"chr10",80895942,80896342,401,"*","Sgta",0.384834720931603,0.993412211891505,0.22240988460018,"Gain",0,"Promoter (<=1kb)",6.41777109548803,6.05715478811246,6.70603302419104
"chr13",104276090,104276490,401,"*","Sgtb",-0.0991638693811611,0.998125457472184,0.762908659922788,"Loss",29841,"3' UTR",5.97342635428338,5.8890455189737,6.05314341534108
"chr7",126074315,126074715,401,"*","Sh2b1",0.506454380530485,0.970233625590297,0.109761917405232,"Gain",-13,"Promoter (<=1kb)",6.42390965345854,5.98770505342111,6.75839052511322
"chr5",136273532,136273932,401,"*","Sh2b2",0.362653150673768,0.993412211891505,0.245116142759687,"Gain",0,"Promoter (<=1kb)",6.53461931760752,6.18755288309705,6.81417252089616
"chr5",121974586,121974986,401,"*","Sh2b3",0.100583042146377,0.996794395859232,0.721985469127179,"Gain",0,"Promoter (<=1kb)",7.40104520322978,7.20752621968696,7.57164954323659
"chrX",41589434,41589834,401,"*","Sh2d1a",-0.562675410461903,0.990004332302538,0.148611423167758,"Loss",-1608,"Promoter (1-2kb)",4.86056688447483,5.00352320305655,4.70187115400664
"chr1",170104571,170104971,401,"*","Sh2d1b1",-0.470492255653292,0.983752107380227,0.133843856697637,"Loss",0,"Promoter (<=1kb)",6.41284528886288,6.51296890211938,6.30525139511383
"chr1",170060370,170061024,655,"*","Sh2d1b2",0.158572301573888,0.998125457472184,0.762665645291542,"Gain",0,"Promoter (<=1kb)",3.61686272056826,3.3895745668583,3.81316872592862
"chr3",87756429,87756829,401,"*","Sh2d2a",0.208569007758001,0.996794395859232,0.65516911456449,"Gain",2367,"Promoter (2-3kb)",4.01529051698805,3.75905054486081,4.23281010537181
"chr2",32617359,32617759,401,"*","Sh2d3c",0.63963280802985,0.887253285145914,0.0457575402591453,"Gain",0,"Promoter (<=1kb)",6.35759620215362,5.83583285223905,6.73996466744793
"chr8",68729897,68730297,401,"*","Sh2d4a",0.173331087581075,0.996794395859232,0.617603099731485,"Gain",717,"Promoter (<=1kb)",5.58920731215418,5.35409178652538,5.79132162083221
"chr14",40616579,40616979,401,"*","Sh2d4b",-0.135114172351687,0.996794395859232,0.704218610908782,"Loss",-1308,"Promoter (1-2kb)",5.38376532640472,5.31838140631071,5.4463140324205
"chr4",137977426,137977826,401,"*","Sh2d5",-0.00352014752502159,0.999941882055106,0.991094426225724,"Loss",0,"Promoter (<=1kb)",6.37064592203747,6.23483117816119,6.49476797590073
"chr6",72489466,72489866,401,"*","Sh2d6",-0.0256654494015664,0.999511467435947,0.933007568116526,"Loss",7153,"Distal Intergenic",6.69559490196563,6.5718203125474,6.80958435380347
"chrX",108138844,108139244,401,"*","Sh3bgrl",0.00972664032064955,0.999511467435947,0.975938899098665,"Gain",0,"Promoter (<=1kb)",6.15068313834648,6.00762960167947,6.28082277714968
"chr9",83430187,83430587,401,"*","Sh3bgrl2",0.112197076548653,0.997835647451624,0.75525990763,"Gain",0,"Promoter (<=1kb)",5.3330296008843,5.13280818660031,5.50881992360283
"chr4",133855880,133856280,401,"*","Sh3bgrl3",0.158676064232684,0.996794395859232,0.612332926246468,"Gain",0,"Promoter (<=1kb)",6.46138689396265,6.2347956050631,6.65717312225936
"chr15",78783773,78784173,401,"*","Sh3bp1",0.0972456355026,0.998125457472184,0.765806289493012,"Gain",0,"Promoter (<=1kb)",6.04618314075282,5.85448051211648,6.2153747001892
"chr5",34706849,34707249,401,"*","Sh3bp2",1.26798126459064,0.580531816170681,0.00400245441851553,"Gain",0,"Promoter (<=1kb)",4.49534073601117,3.52911137734159,5.06886837445639
"chr1",88997766,88998166,401,"*","Sh3bp4",0.308853165528159,0.993412211891505,0.2333579059365,"Gain",0,"Promoter (<=1kb)",8.11731470901688,7.80287778418327,8.37533330395831
"chr14",31157926,31158326,401,"*","Sh3bp5",0.583225028208552,0.844271054939243,0.0302733459651345,"Gain",0,"Promoter (<=1kb)",7.85084150637882,7.3660455320102,8.21306099275137
"chr11",58221281,58221681,401,"*","Sh3bp5l",0.216149366132257,0.996794395859232,0.458621069292596,"Gain",0,"Promoter (<=1kb)",7.15045595100561,6.89069885365106,7.37050287120042
"chr4",126056331,126056731,401,"*","Sh3d21",0.316799186355615,0.993588564713271,0.282022558439564,"Gain",0,"Promoter (<=1kb)",7.08060927910027,6.76132167363375,7.34188066996469
"chr17",56343452,56343852,401,"*","Sh3gl1",0.0970818589997593,0.996794395859232,0.73400448563019,"Gain",0,"Promoter (<=1kb)",7.31781544411959,7.12626730859295,7.48688669112514
"chr4",85322976,85323376,401,"*","Sh3gl2",0.346877274667937,0.996794395859232,0.515590982816149,"Gain",199283,"Distal Intergenic",3.58447669663761,3.24506053516771,3.85905314242568
"chr7",81824358,81824758,401,"*","Sh3gl3",0.860417668912459,0.967629840700722,0.105841267403648,"Gain",0,"Promoter (<=1kb)",3.6726650041627,2.99766549588429,4.13069791285812
"chr3",144425830,144426230,401,"*","Sh3glb1",-0.025304337646985,0.999511467435947,0.916466157490766,"Loss",0,"Promoter (<=1kb)",8.71716646425716,8.59318374583822,8.83133239816988
"chr2",30249150,30249550,401,"*","Sh3glb2",0.61934548377522,0.889758009648548,0.0487882199139617,"Gain",0,"Promoter (<=1kb)",6.53240736956093,6.02392946315841,6.90762622847693
"chrX",158410078,158410478,401,"*","Sh3kbp1",-0.0832360912203215,0.998167634057098,0.785223710315268,"Loss",0,"Promoter (<=1kb)",6.68861449415332,6.59574294990147,6.77586742623759
"chr19",47452555,47452955,401,"*","Sh3pxd2a",0.202186247413126,0.996794395859232,0.500174668118705,"Gain",0,"Promoter (<=1kb)",6.90582928398941,6.65417437040227,7.12003818965771
"chr11",32297632,32298032,401,"*","Sh3pxd2b",0.244370522908425,0.996794395859232,0.469881200392367,"Gain",0,"Promoter (<=1kb)",5.78821790142015,5.51173973794382,6.02013688137592
"chr8",61676968,61677368,401,"*","Sh3rf1",0.290721188930362,0.993475540151307,0.269409309943448,"Gain",0,"Promoter (<=1kb)",7.98682907395166,7.68320458230539,8.23753078034216
"chr10",58647994,58648394,401,"*","Sh3rf3",0.261440141881162,0.996794395859232,0.463405860923832,"Gain",-787,"Promoter (<=1kb)",5.42983016208473,5.14317821223992,5.66885863929993
"chr5",35886463,35886863,401,"*","Sh3tc1",-0.126921325424657,0.996794395859232,0.649292335612282,"Loss",0,"Promoter (<=1kb)",7.48889460050816,7.41905615519599,7.55550781142088
"chr18",62071359,62071759,401,"*","Sh3tc2",-0.0443890776604003,0.999511467435947,0.907099564916033,"Loss",-14387,"Distal Intergenic",4.99415898616429,4.88057911661165,5.09944590350298
"chr7",43961389,43961789,401,"*","Shank1",0.536752439684008,0.993412211891505,0.195974072414454,"Gain",1701,"Promoter (1-2kb)",4.5913652137859,4.13462995669851,4.93774547355017
"chr15",89382900,89383300,401,"*","Shank3",0.588668634741607,0.98162978835141,0.130761852234279,"Gain",-511,"Promoter (<=1kb)",4.9503732606233,4.46067442073251,5.3153112257241
"chr15",76235215,76235615,401,"*","Sharpin",-0.00419107124768741,0.999686871757839,0.987373029513817,"Loss",0,"Promoter (<=1kb)",7.91122026419215,7.77576983379173,8.03503800043296
"chr4",45530645,45531045,401,"*","Shb",0.165628683180348,0.996794395859232,0.532249746084938,"Gain",0,"Promoter (<=1kb)",7.91215201109636,7.68166286821156,8.11083994859365
"chr11",69504742,69505142,401,"*","Shbg",0.257215802488679,0.996794395859232,0.604224870807536,"Gain",3589,"Distal Intergenic",3.81144904667969,3.52638419824304,4.04937404486522
"chr13",51752084,51752484,401,"*","Shc3",-0.080640296035313,0.999511467435947,0.844249307007589,"Loss",-28597,"Distal Intergenic",4.54567428878707,4.45159537334606,4.63399204023963
"chr2",125565611,125566011,401,"*","Shc4",-0.166076143525497,0.996794395859232,0.649351330930704,"Loss",57,"Promoter (<=1kb)",5.22360817406899,5.17438105903156,5.27121085534424
"chr8",4829396,4829796,401,"*","Shcbp1",0.281783417606972,0.996794395859232,0.333439159612374,"Gain",0,"Promoter (<=1kb)",7.16956581786611,6.87119098829587,7.41668167076955
"chr1",153300671,153301071,401,"*","Shcbp1l",0.0595369872321099,0.999511467435947,0.847299698596249,"Gain",0,"Promoter (<=1kb)",6.58098112959357,6.41041610926934,6.73349603379323
"chr17",56283239,56283639,401,"*","Shd",0.0259662801999251,0.999511467435947,0.94101100763612,"Gain",5757,"3' UTR",5.49317993607131,5.34118099431401,5.63068006297692
"chr3",89738536,89738936,401,"*","She",0.980386153759741,0.927810250912514,0.0677484741939172,"Gain",0,"Promoter (<=1kb)",3.67368676600827,2.91408026060949,4.16870911739596
"chr2",122199465,122199865,401,"*","Shf",0.32224355105551,0.993412211891505,0.251886974886927,"Gain",0,"Promoter (<=1kb)",7.46975960092382,7.14724660393081,7.73318380979574
"chr9",20779789,20780189,401,"*","Shfl",-0.122806336517104,0.998125457472184,0.762999739615891,"Loss",0,"Promoter (<=1kb)",4.5999214971329,4.52819707763837,4.66824834142177
"chr5",28983217,28983617,401,"*","Shh",0.188996940375634,0.996794395859232,0.657949174817532,"Gain",-311118,"Distal Intergenic",4.37552141078093,4.13095874069205,4.58457341846687
"chr14",59881026,59881426,401,"*","Shisa2",-0.351676938156986,0.996794395859232,0.439505796269416,"Loss",18296,"Distal Intergenic",4.08995996580505,4.13462995669851,4.04386254851495
"chr5",67765039,67765439,401,"*","Shisa3",-0.170993355476276,0.996794395859232,0.602767737694381,"Loss",0,"Promoter (<=1kb)",5.96813997059466,5.9213413557155,6.01346809211687
"chr1",135296704,135297104,401,"*","Shisa4",0.111031727764291,0.99862876197386,0.796759967880745,"Gain",5697,"Distal Intergenic",4.32335437726549,4.12362763650828,4.49876340621822
"chr9",108883754,108884154,401,"*","Shisa5",0.265667587344921,0.996794395859232,0.344868769327404,"Gain",0,"Promoter (<=1kb)",7.46528004403649,7.17647778449015,7.70580030979696
"chr7",4839267,4839667,401,"*","Shisa7",0.641937102962153,0.912183146669385,0.060603738093247,"Gain",8028,"Exon (NM_001290291/232813, exon 2 of 5)",5.79434700474174,5.27076434151628,6.17768668799489
"chr15",82096216,82096616,401,"*","Shisa8",0.0541831149262267,0.999511467435947,0.894340716333822,"Gain",400,"Promoter (<=1kb)",4.6015120062351,4.43379090570828,4.75174955168101
"chr16",11908684,11909084,401,"*","Shisa9",1.67073314829163,0.731106981298844,0.0100009103217105,"Gain",106707,"Intron (NM_001174086/72555, intron 2 of 3)",3.28873898528742,1.99714483380496,3.95912669025548
"chr15",84334753,84335153,401,"*","Shisal1",0.152435694490579,0.996794395859232,0.695770952689482,"Gain",-3492,"Intron (NM_001374163/72301, intron 1 of 4)",4.86847082754058,4.64520457518842,5.06177093158406
"chr4",108226373,108226773,401,"*","Shisal2a",-0.192675674985869,0.996794395859232,0.659119341083324,"Loss",14079,"Intron (NM_001099303/545667, intron 2 of 2)",4.2439496613234,4.20875633911529,4.27830487661512
"chr13",104999886,105000286,401,"*","Shisal2b",0.377958530479899,0.993412211891505,0.251376638741533,"Gain",115,"Promoter (<=1kb)",6.015520519267,5.65900382598536,6.30116171504837
"chr7",27055297,27055697,401,"*","Shkbp1",-0.0681831650434559,0.99938667979736,0.806567635435873,"Loss",0,"Promoter (<=1kb)",7.50705731874844,7.40614190243638,7.60137291657092
"chr2",132528689,132529089,401,"*","Shld1",0.128274566960693,0.996794395859232,0.686713055670854,"Gain",0,"Promoter (<=1kb)",6.29916675878542,6.08992475881433,6.48186975464657
"chr14",34018813,34019213,401,"*","Shld2",0.196981690212343,0.996794395859232,0.62788088501125,"Gain",13261,"Intron (NM_001360074/75698, intron 2 of 9)",4.65186284949301,4.40276602427261,4.86421676837569
"chr11",60701912,60702312,401,"*","Shmt1",0.271891253024336,0.996794395859232,0.366490476195499,"Gain",0,"Promoter (<=1kb)",6.8775218416115,6.58497925829784,7.1206280275104
"chr10",127358014,127358414,401,"*","Shmt2",0.052753590459199,0.999511467435947,0.890147293497128,"Gain",0,"Promoter (<=1kb)",4.98190484027883,4.81502791939947,5.13146482404703
"chr4",59151970,59152370,401,"*","Shoc1",-0.0569422526992155,0.999511467435947,0.898898267251023,"Loss",-12987,"Distal Intergenic",4.15276745869024,4.04603696176634,4.25214303371682
"chr3",66888489,66888889,401,"*","Shox2",-0.299698560717682,0.996794395859232,0.332147490611121,"Loss",-15,"Promoter (<=1kb)",6.56087761320142,6.57907839834753,6.54244427317815
"chr11",73089988,73090388,401,"*","Shpk",0.562258613666684,0.878396207352692,0.0385537353033378,"Gain",0,"Promoter (<=1kb)",7.77676712153952,7.30540778566527,8.13146224741805
"chr10",11024934,11025334,401,"*","Shprh",0.0196691760984151,0.999511467435947,0.93091241268986,"Gain",0,"Promoter (<=1kb)",9.28931489179762,9.14081353670164,9.42394702144828
"chr6",100647927,100648327,401,"*","Shq1",-0.129219017475477,0.996794395859232,0.63684308938066,"Loss",0,"Promoter (<=1kb)",7.64298282980559,7.57434406414838,7.70850376009651
"chr11",53347742,53348142,401,"*","Shroom1",0.689519006305655,0.955423271131693,0.0929444784524665,"Gain",0,"Promoter (<=1kb)",4.69198739907007,4.13585453147386,5.09239112315241
"chrX",151429915,151430315,401,"*","Shroom2",-0.0448452680741098,0.999511467435947,0.903811903232328,"Loss",-2371,"Promoter (2-3kb)",5.13485373363546,5.02150706468036,5.23994024555767
"chr5",93045586,93045986,401,"*","Shroom3",0.547895125953519,0.973342440274731,0.11491909466322,"Gain",0,"Promoter (<=1kb)",5.65484511947731,5.19196431167849,6.00473569202075
"chrX",6311932,6312332,401,"*","Shroom4",0.072229358978492,0.999511467435947,0.85957126481833,"Gain",0,"Promoter (<=1kb)",4.60126459457673,4.42348316352044,4.75952217227366
"chr19",59063185,59063585,401,"*","Shtn1",-0.262114957252413,0.996794395859232,0.347565452861034,"Loss",916,"Promoter (<=1kb)",7.49232925642494,7.49174602377291,7.49291225339108
"chr8",87472519,87472919,401,"*","Siah1a",0.0868872437329952,0.998122126042075,0.761933582050516,"Gain",0,"Promoter (<=1kb)",7.27724301828684,7.09142040011764,7.44183926646324
"chrX",162859197,162859597,401,"*","Siah1b",-0.00425896525314255,0.999686871757839,0.987479131592148,"Loss",0,"Promoter (<=1kb)",7.71215257347973,7.57673983400565,7.83593881775777
