"seqnames","start","end","width","strand","gene","log2FoldChange_ATAC","FDR_ATAC","pvalue","peak_type","distanceToTSS","annotation","Conc","Conc_WT","Conc_KO"
"chr6",41598511,41598911,401,"*","Trpv6",0.296270828510285,0.853755746181916,0.316175886617949,"Gain",14428,"Exon (NM_022413/64177, exon 14 of 15)",5.82612135028111,5.64252933731482,5.98896559249305
"chr5",144705009,144705409,401,"*","Trrap",0.204720773547569,0.88244588601495,0.392895953723636,"Gain",-195,"Promoter (<=1kb)",6.74939559320892,6.61655765214684,6.8710269307819
"chr19",57441166,57441566,401,"*","Trub1",-0.00128323265908476,0.999332895404272,0.995782164861875,"Loss",0,"Promoter (<=1kb)",6.66323278607638,6.63891885096262,6.68714373730737
"chr2",29677516,29677916,401,"*","Trub2",0.12166726768976,0.95405958718354,0.692646995787379,"Gain",0,"Promoter (<=1kb)",5.65799429561091,5.56970900720113,5.74118712654295
"chr6",41325262,41325662,401,"*","Try10",0.0891344786416671,0.985407183221016,0.878565775735052,"Gain",-5377,"Distal Intergenic",3.39145331759922,3.31992161412861,3.45960525233557
"chr6",41254414,41254814,401,"*","Try4",-0.548967594635433,0.798767977925346,0.215633675118249,"Loss",-24392,"Distal Intergenic",4.22767444493666,4.45744887134437,3.95424136019584
"chr6",41294434,41294834,401,"*","Try5",-0.260045060455927,0.938430789077072,0.611482600730582,"Loss",-2790,"Promoter (2-3kb)",3.75455857192388,3.85711378278286,3.64415141527139
"chr3",88204070,88204470,401,"*","Tsacc",0.175463740468435,0.90024687606666,0.446633696906947,"Gain",0,"Promoter (<=1kb)",8.01088784733724,7.89397458590408,8.11903280944131
"chr17",34617581,34617981,401,"*","Tsbp1",-0.425348050959994,0.635270678958982,0.0632410843015869,"Loss",0,"Promoter (<=1kb)",7.65502032201558,7.83085160144358,7.4547457544559
"chr2",28530877,28531277,401,"*","Tsc1",0.163009712319997,0.907953066196211,0.478092067378839,"Gain",0,"Promoter (<=1kb)",7.1505640842882,7.04031771876813,7.25298055596915
"chr17",24851379,24851779,401,"*","Tsc2",-0.132865493047845,0.946150599704095,0.660066746236985,"Loss",0,"Promoter (<=1kb)",5.72941119265113,5.77063851801306,5.68697098531257
"chr14",76741684,76742084,401,"*","Tsc22d1",0.736289883137119,0.227958858980532,0.00210805811790747,"Gain",0,"Promoter (<=1kb)",6.83043889530975,6.38415072171489,7.17079754507717
"chr3",58321931,58322331,401,"*","Tsc22d2",0.245052920717945,0.839941396665619,0.283269605216835,"Gain",0,"Promoter (<=1kb)",7.56775266659855,7.41287715925837,7.70760210080481
"chrX",139501488,139501888,401,"*","Tsc22d3",-0.143756758609082,0.949879203477281,0.676631410290227,"Loss",-217,"Promoter (<=1kb)",5.23875430632475,5.28533996052162,5.19061402856239
"chr5",137744056,137744456,401,"*","Tsc22d4",0.600059526088408,0.438917665105906,0.0147408259173156,"Gain",0,"Promoter (<=1kb)",6.63034351979771,6.26882735469392,6.91917906318789
"chr1",152262206,152262606,401,"*","Tsen15",0.0894600051431844,0.956313860689498,0.707700165495706,"Gain",0,"Promoter (<=1kb)",6.77220417084073,6.7009934270627,6.84006470279063
"chr6",115521411,115521811,401,"*","Tsen2",0.140428027884553,0.926650045345805,0.546726083970961,"Gain",0,"Promoter (<=1kb)",6.96925325520706,6.87108638323283,7.06116389195755
"chr7",3696462,3696862,401,"*","Tsen34",0.22938916467091,0.854688751085234,0.317982288743951,"Gain",0,"Promoter (<=1kb)",7.87602363027851,7.72977817167924,8.00879921058246
"chr11",115705474,115705874,401,"*","Tsen54",0.22977432985284,0.857220649817079,0.324212134324664,"Gain",0,"Promoter (<=1kb)",6.97572603351998,6.82921049117348,7.10872416536175
"chr10",126866472,126866872,401,"*","Tsfm",0.445046772059189,0.726462484383846,0.118103647071877,"Gain",0,"Promoter (<=1kb)",5.98250214670413,5.71361157113092,6.20906304023199
"chr7",46569507,46569907,401,"*","Tsg101",0.118842193006928,0.936320238839081,0.602273371606779,"Gain",0,"Promoter (<=1kb)",7.54063975395026,7.45396778698204,7.62239855062662
"chr1",37904088,37904488,401,"*","Tsga10",0.0439062412639073,0.977622604418694,0.857351709441395,"Gain",0,"Promoter (<=1kb)",9.01103303024575,8.96356395344448,9.05698985495713
"chr6",30891196,30891596,401,"*","Tsga13",0.350092887883178,0.898534586271834,0.43701790801514,"Gain",912,"Promoter (<=1kb)",4.17067240843831,3.95567602452168,4.35774546908844
"chr3",102694614,102695014,401,"*","Tshb",-0.229627340172765,0.935187893238271,0.594344913497902,"Loss",-4584,"Distal Intergenic",4.30345063081582,4.39138677570335,4.20980462785664
"chr12",91367014,91367414,401,"*","Tshr",0.891008704444727,0.393574995351818,0.0106492969861568,"Gain",-353,"Promoter (<=1kb)",5.27655486384089,4.72894825828144,5.67254531763908
"chr18",84103150,84103550,401,"*","Tshz1",0.296413244266216,0.801716952978915,0.21940717321907,"Gain",1040,"Promoter (1-2kb)",6.70780970037093,6.52430511024179,6.8705851786511
"chr2",169544722,169545122,401,"*","Tshz2",-0.111675620063647,0.963927255970141,0.752028554175124,"Loss",70293,"Intron (NM_080455/228911, intron 1 of 1)",5.14012093265671,5.17106195963498,5.10850175249952
"chr7",36397447,36397847,401,"*","Tshz3",1.3832421118469,0.0137875330174687,9.90783654235243e-06,"Gain",0,"Promoter (<=1kb)",5.77569416510339,4.8856195799366,6.32207135015183
"chrX",102487328,102487728,401,"*","Tsix",0.532453153912868,0.82882864793919,0.260924954399386,"Gain",12205,"Intron (NR_002844/22097, intron 1 of 3)",4.02238847394576,3.69974300425409,4.28590093155237
"chr7",44601374,44601774,401,"*","Tsks",0.413216009518276,0.820949199790323,0.248766339788873,"Gain",8710,"Intron (NM_001077591/22116, intron 5 of 10)",5.10889065535182,4.85817407533321,5.32241979128911
"chr7",98010407,98010807,401,"*","Tsku",0.122556077633397,0.96521400905077,0.757073253833844,"Gain",0,"Promoter (<=1kb)",4.64420437073488,4.55528166284687,4.72796295116684
"chr18",32949672,32950072,401,"*","Tslp",0.00637199964077838,0.997501194923646,0.985033145999566,"Gain",0,"Promoter (<=1kb)",5.29419876316714,5.26597815865596,5.32187791790116
"chr1",118238811,118239211,401,"*","Tsn",0.139252133316624,0.925785719556133,0.544301493322229,"Gain",0,"Promoter (<=1kb)",7.161429524644,7.06389863021926,7.25278245911333
"chr8",125739517,125739917,401,"*","Tsnax",0.381222721698676,0.700898275345158,0.100446244165348,"Gain",0,"Promoter (<=1kb)",7.04906334089529,6.81747174503625,7.24856950917107
"chr8",106561972,106562372,401,"*","Tsnaxip1",0.0799153227185859,0.974381091008838,0.835101387661827,"Gain",7596,"Intron (NM_024445/72236, intron 2 of 15)",4.79496140663319,4.72860973208304,4.85839517679173
"chr6",127897540,127897940,401,"*","Tspan11",0.146661350691445,0.966961266038612,0.766859298501145,"Gain",32955,"Intron (NM_026743/68498, intron 2 of 7)",3.85849226474683,3.75639148701604,3.95384240014917
"chr12",36092336,36092736,401,"*","Tspan13",0.393873630960173,0.691407203198657,0.0935055284530866,"Gain",0,"Promoter (<=1kb)",8.39961003051556,8.16086702067723,8.60439757909142
"chr14",40688697,40689097,401,"*","Tspan14",0.187598464964167,0.897982242438822,0.435551039623529,"Gain",0,"Promoter (<=1kb)",8.8132824340624,8.68983482412807,8.92699453003297
"chr10",62066881,62067281,401,"*","Tspan15",0.200206388015384,0.940925359075244,0.623088627977574,"Gain",0,"Promoter (<=1kb)",4.52404328381912,4.39319416729887,4.64400528368615
"chr13",54936828,54937228,401,"*","Tspan17",0.472370224899139,0.577131631784455,0.0396122573011436,"Gain",0,"Promoter (<=1kb)",7.71729321784269,7.4327141371511,7.95488006005989
"chr2",93164679,93165079,401,"*","Tspan18",0.32776515582452,0.80167220075401,0.219064910917638,"Gain",0,"Promoter (<=1kb)",6.22462567209263,6.02337789862217,6.40120637331433
"chr3",102642027,102642427,401,"*","Tspan2",0.278557140945346,0.830580272907727,0.26640657003973,"Gain",0,"Promoter (<=1kb)",6.4964480754206,6.32289322107436,6.65134848988446
"chr3",102645889,102646289,401,"*","Tspan2os",-0.206933669092217,0.9077388747435,0.475828454990107,"Loss",-3156,"Intron (NM_027533/70747, intron 1 of 7)",5.88871603569315,5.96548933819583,5.8076264596366
"chr9",56068130,56068530,401,"*","Tspan3",0.672966896163508,0.28557636360373,0.00380054907287059,"Gain",0,"Promoter (<=1kb)",7.10177764575472,6.69538183410086,7.41849577200089
"chr10",126906048,126906448,401,"*","Tspan31",0.347600508544105,0.757207941888864,0.152484885157719,"Gain",0,"Promoter (<=1kb)",6.67338963118244,6.46096930813254,6.85851013894609
"chr7",142561142,142561542,401,"*","Tspan32",-0.0631552020911653,0.974381091008838,0.836999992942213,"Loss",1746,"Promoter (1-2kb)",5.66554918689096,5.67243385765857,5.65863150425537
"chr6",29693949,29694349,401,"*","Tspan33",0.345542374433752,0.736585690561086,0.130432617379775,"Gain",0,"Promoter (<=1kb)",7.46416755596953,7.25302134368449,7.64832006910567
"chr7",141054906,141055306,401,"*","Tspan4",0.206466059535882,0.878802424813771,0.382291124893127,"Gain",0,"Promoter (<=1kb)",6.84964259300645,6.71586273663451,6.97206306034341
"chr3",138447780,138448180,401,"*","Tspan5",0.188010636774901,0.89651649782459,0.430762557212041,"Gain",0,"Promoter (<=1kb)",6.77527235143915,6.65151347658194,6.88924847627335
"chrX",10351143,10351543,401,"*","Tspan7",0.476741314483017,0.822879019228291,0.251993519396863,"Gain",0,"Promoter (<=1kb)",4.46018953077727,4.17156395134106,4.70058736572723
"chr10",115652443,115652843,401,"*","Tspan8",0.0794059686507104,0.974381091008838,0.825553602148397,"Gain",-346,"Promoter (<=1kb)",5.06657620453931,5.00052429168883,5.12973594779976
"chr6",128120549,128120949,401,"*","Tspan9",0.194879097353041,0.882627450390315,0.393689941900716,"Gain",-8,"Promoter (<=1kb)",7.30934266381036,7.18189612239435,7.42643883932907
"chr15",83447547,83447947,401,"*","Tspo",0.0614589179905717,0.974381091008838,0.821237251584872,"Gain",0,"Promoter (<=1kb)",6.13545816141235,6.07884994682226,6.18992880267265
"chr11",87651414,87651814,401,"*","Tspoap1",-0.252075333697294,0.854834383003688,0.318193310699972,"Loss",47,"Promoter (<=1kb)",6.45383364272115,6.55173110780682,6.34880637071826
"chr10",34157932,34158332,401,"*","Tspyl1",0.0584690637871173,0.970087513678161,0.799220219797415,"Gain",0,"Promoter (<=1kb)",7.93299332453469,7.87797876960758,7.98598683240125
"chrX",151125346,151125746,401,"*","Tspyl2",0.216574903635523,0.866195080418247,0.348034599730838,"Gain",0,"Promoter (<=1kb)",8.02883348347482,7.88960894541076,8.15579697753119
"chr2",153066820,153067220,401,"*","Tspyl3",0.26692880125339,0.906315893415279,0.467168481804376,"Gain",141,"Promoter (<=1kb)",4.99938232801521,4.83192320580781,5.1494096789692
"chr10",34173228,34173628,401,"*","Tspyl4",0.296696854771618,0.789651423882955,0.19852187132531,"Gain",0,"Promoter (<=1kb)",7.10416665088759,6.92055113602204,7.26702937765184
"chr15",33687832,33688232,401,"*","Tspyl5",0.89156564294299,0.138216130434698,0.000618557736887803,"Gain",0,"Promoter (<=1kb)",6.39228785126739,5.84540634921601,6.78790115438417
"chr11",74788666,74789066,401,"*","Tsr1",-0.246907097664874,0.849866295776968,0.307680340232612,"Loss",0,"Promoter (<=1kb)",6.6792718888222,6.77473812962328,6.5770379649522
"chrX",149879354,149879754,401,"*","Tsr2",0.274225532810715,0.852447335000161,0.312535171029432,"Gain",0,"Promoter (<=1kb)",6.1511620921035,5.97996183230284,6.30418458123354
"chr7",142622749,142623149,401,"*","Tssc4",0.133291395202557,0.930953270046206,0.569605360627828,"Gain",0,"Promoter (<=1kb)",8.4003067814317,8.30598695895308,8.48883679593928
"chr14",55887841,55888241,401,"*","Tssk4",0.182034899299677,0.938382027161148,0.610840263466537,"Gain",200,"Promoter (<=1kb)",5.09777627078746,4.9770040348259,5.20921464539193
"chr4",46126521,46126921,401,"*","Tstd2",-0.130478329919241,0.967573868738629,0.773774693570121,"Loss",11554,"Intron (NM_001355375/272027, intron 4 of 9)",4.12931502750997,4.16968637500158,4.08778135331912
"chr4",21766979,21767379,401,"*","Tstd3",0.454797828927565,0.735810055059281,0.129614720862835,"Gain",0,"Promoter (<=1kb)",5.78205094617886,5.50735664400226,6.0127145445332
"chr17",46798261,46798661,401,"*","Ttbk1",1.04970245409109,0.377306243469037,0.00931756828162939,"Gain",0,"Promoter (<=1kb)",4.70073346786342,4.0450962569295,5.14985101579688
"chr2",120680810,120681210,401,"*","Ttbk2",0.149011540961998,0.91860365699903,0.518798353160208,"Gain",0,"Promoter (<=1kb)",8.06669609107815,7.96398662599842,8.16257684712856
"chr11",43638663,43639063,401,"*","Ttc1",0.116150611560961,0.938382027161148,0.61069349120415,"Gain",0,"Promoter (<=1kb)",7.57097309953606,7.4857262892451,7.65146259276321
"chr9",49397262,49397662,401,"*","Ttc12",0.59254756890334,0.412302237662187,0.0121657996964062,"Gain",0,"Promoter (<=1kb)",6.9045753245912,6.54773138823158,7.1904261636176
"chr8",125448604,125449004,401,"*","Ttc13",0.216277028181099,0.867895452195646,0.352048222001791,"Gain",0,"Promoter (<=1kb)",8.21573453653856,8.07667964038952,8.34255695582462
"chr3",33854075,33854475,401,"*","Ttc14",0.00765418694830321,0.996259089672768,0.974249493868727,"Gain",0,"Promoter (<=1kb)",8.60693377337972,8.57806781564913,8.63523348191309
"chr2",32665521,32665921,401,"*","Ttc16",0.158868063456681,0.909639133841953,0.486616260800764,"Gain",0,"Promoter (<=1kb)",7.59768936704483,7.48968679264084,7.69816676587381
"chr2",94236710,94237110,401,"*","Ttc17",0.150446209019303,0.916769784074588,0.513851912505202,"Gain",0,"Promoter (<=1kb)",8.00423140295783,7.9007531683255,8.10078173222027
"chr11",62175829,62176229,401,"*","Ttc19",-0.290656873205924,0.86195006571394,0.333208692349328,"Loss",3530,"Exon (NM_028360/72795, exon 5 of 10)",5.75591753572194,5.8717682013794,5.629945181054
"chr9",119767566,119767966,401,"*","Ttc21a",-0.119060532610972,0.954684042796815,0.696029416802847,"Loss",894,"Promoter (<=1kb)",5.6937012519198,5.72819825293932,5.65835912645003
"chr2",66086807,66087207,401,"*","Ttc21b",0.18518957976036,0.892076196297669,0.419595097188715,"Gain",0,"Promoter (<=1kb)",7.84254443940028,7.7203731975508,7.95517276071232
"chr4",106478953,106479353,401,"*","Ttc22",0.169986376649512,0.94522029540982,0.652924378253841,"Gain",-293,"Promoter (<=1kb)",4.87140450450359,4.75709103446787,4.97732146296025
"chr7",67322406,67322806,401,"*","Ttc23",-0.28326705474317,0.907953066196211,0.477606463134524,"Loss",25248,"Intron (NM_001168475/67009, intron 5 of 10)",4.61443747881026,4.7272559336475,4.49204246652353
"chr15",10538395,10538795,401,"*","Ttc23l",0.822424179211214,0.499968609264861,0.0232103087937948,"Gain",19959,"Intron (NM_001374772/75777, intron 4 of 11)",5.11968092407888,4.61678791217187,5.49186384081499
"chr3",87979115,87979515,401,"*","Ttc24",-0.236766470466267,0.929258173807217,0.560694056856016,"Loss",6096,"Intron (NM_172526/214191, intron 6 of 9)",4.5235124804081,4.61470842704533,4.42616051267428
"chr17",75024525,75024925,401,"*","Ttc27",0.277322121761272,0.829790573454062,0.264506548923882,"Gain",0,"Promoter (<=1kb)",6.53880649576004,6.36594653616674,6.69315326434717
"chr5",111027483,111027883,401,"*","Ttc28",-0.133137057671403,0.938382027161148,0.609241535553559,"Loss",0,"Promoter (<=1kb)",6.30972325107269,6.35103279318697,6.2671959128253
"chr8",78981075,78981475,401,"*","Ttc29",1.04621703115922,0.554627293003347,0.0333356084696404,"Gain",41104,"Intron (NM_183096/73301, intron 7 of 13)",3.97686916855426,3.32117606176437,4.42601270628941
"chr12",9079947,9080347,401,"*","Ttc32",0.0432079702440899,0.975081533399631,0.851215687676952,"Gain",0,"Promoter (<=1kb)",8.0018815982717,7.95476756255285,8.04750556563454
"chr15",5214767,5215167,401,"*","Ttc33",0.132906701441945,0.939646065780053,0.615774435941049,"Gain",0,"Promoter (<=1kb)",6.24338003891474,6.14917477264101,6.3318091263291
"chr4",154910189,154910589,401,"*","Ttc34",0.465559343168888,0.846259619510527,0.299959715970912,"Gain",-11284,"Distal Intergenic",4.19088946270806,3.90857161927472,4.42689965160356
"chr15",85716263,85716663,401,"*","Ttc38",0.205728194607903,0.877776411953471,0.378953021767345,"Gain",0,"Promoter (<=1kb)",6.94467985574245,6.81130933884709,7.06675749778307
"chr4",109264017,109264417,401,"*","Ttc39a",0.395358243701294,0.700995233259895,0.100664464022384,"Gain",0,"Promoter (<=1kb)",6.73101875316377,6.49123331247994,6.93657235515278
"chr4",109263316,109263716,401,"*","Ttc39aos1",0.524107505164379,0.573694196621191,0.0390166314506841,"Gain",0,"Promoter (<=1kb)",6.45579665940293,6.14020750305675,6.71458957972847
"chr4",83242310,83242710,401,"*","Ttc39b",0.27093183834475,0.821098296161324,0.249097953649031,"Gain",0,"Promoter (<=1kb)",8.44190172297301,8.27274839448747,8.59328718073143
"chr18",12776602,12777002,401,"*","Ttc39c",-0.0801762950044549,0.958211219473754,0.725048722778913,"Loss",12,"Promoter (<=1kb)",7.47105750545418,7.48633745729673,7.45561398580321
"chr4",106535967,106536367,401,"*","Ttc4",0.262806372170475,0.829300620611294,0.262812909059837,"Gain",0,"Promoter (<=1kb)",6.91375371730416,6.74900921048766,7.06159897953204
"chr10",86566861,86567261,401,"*","Ttc41",0.219428856331893,0.901505563171046,0.45093371177852,"Gain",18232,"3' UTR",5.88337281593409,5.74239069939023,6.01179613192718
"chr14",51022773,51023173,401,"*","Ttc5",0.170484731165562,0.905801322090904,0.465166866489811,"Gain",0,"Promoter (<=1kb)",6.95546294363746,6.84118388211895,7.06135036419399
"chr17",87591206,87591606,401,"*","Ttc7",0.123818604277952,0.935208235257702,0.594566792965856,"Gain",892,"Promoter (<=1kb)",6.98780773717678,6.89847720128261,7.07192804297879
"chr12",100486929,100487329,401,"*","Ttc7b",0.438740695877827,0.645359073362628,0.0676703434445761,"Gain",0,"Promoter (<=1kb)",6.75992098050728,6.49493761628599,6.98370390477285
"chr12",98886722,98887122,401,"*","Ttc8",0.26545513845526,0.842146366396868,0.291038601338005,"Gain",0,"Promoter (<=1kb)",6.48064178310555,6.31437359454985,6.62971273789632
"chr12",81704545,81704945,401,"*","Ttc9",0.0731271131142949,0.972368128029704,0.809776359809589,"Gain",26522,"Intron (NM_001033149/69480, intron 1 of 2)",5.70870071219054,5.64598772361551,5.76880079605076
"chr7",27353156,27353556,401,"*","Ttc9b",0.494944988381174,0.802048689589448,0.220796388954414,"Gain",0,"Promoter (<=1kb)",4.58468894483182,4.28536343671501,4.83245580159385
"chr2",28950084,28950484,401,"*","Ttf1",0.181521592005537,0.907196078483678,0.473211684959787,"Gain",0,"Promoter (<=1kb)",6.44358776429215,6.32331105908372,6.55460414481983
"chr3",100876854,100877254,401,"*","Ttf2",0.31580939319177,0.769276263930312,0.1674085005768,"Gain",0,"Promoter (<=1kb)",7.64645297915299,7.45214929848603,7.81766668792948
"chr2",157869949,157870349,401,"*","Tti1",0.0850428114905363,0.956508895016561,0.709243465273256,"Gain",5,"Promoter (<=1kb)",7.51204728127029,7.44317247764729,7.57778325583168
"chr8",31647129,31647529,401,"*","Tti2",-0.685027403389828,0.75514886828117,0.151183662022883,"Loss",6785,"Intron (NM_144927/234138, intron 5 of 6)",3.99941563646579,4.28462690693599,3.64356965527609
"chr9",83716474,83716874,401,"*","Ttk",0.168993260551362,0.905980443676394,0.466389568258705,"Gain",0,"Promoter (<=1kb)",8.18112742535387,8.06770445129853,8.28627951816088
"chr2",128908249,128908649,401,"*","Ttl",0.568887343361319,0.728018352813165,0.119815149229366,"Gain",382,"Promoter (<=1kb)",5.04438602866497,4.70095932912028,5.32157689457062
"chr15",83394932,83395332,401,"*","Ttll1",0.374910820338926,0.721136446613681,0.114350852354264,"Gain",0,"Promoter (<=1kb)",6.83125947624349,6.60325837057423,7.02809680438709
"chr4",156134775,156135445,671,"*","Ttll10",0.122424605610704,0.958098857082795,0.723904823546397,"Gain",0,"Promoter (<=1kb)",5.22009729306807,5.13135032781993,5.30369993806332
"chr2",35869651,35870051,401,"*","Ttll11",0.282604008035519,0.806306625992178,0.225445963813797,"Gain",0,"Promoter (<=1kb)",6.9781427505309,6.80239293852059,7.13478881893956
"chr15",83479180,83479580,401,"*","Ttll12",0.229210523454404,0.867895452195646,0.352301526366848,"Gain",0,"Promoter (<=1kb)",6.58152251649547,6.43527727376511,6.71429791889101
"chr7",79895915,79896315,401,"*","Ttll13",0.263756372969154,0.820635920843658,0.24806766504982,"Gain",0,"Promoter (<=1kb)",7.44113259319513,7.27590746905828,7.58936472978584
"chr6",113369281,113369681,401,"*","Ttll3",-0.300546023537719,0.880131624412929,0.386098772445172,"Loss",0,"Promoter (<=1kb)",5.21912345210228,5.33965191190706,5.08760002865297
"chr1",74700700,74701100,401,"*","Ttll4",0.180063464484373,0.896565273410603,0.431221605575317,"Gain",0,"Promoter (<=1kb)",7.71059700963095,7.59119084840676,7.82087138439819
"chr12",85881679,85882079,401,"*","Ttll5",0.0177318677439144,0.995109938475201,0.956469235488093,"Gain",9985,"Intron (NM_001081423/320244, intron 3 of 33)",5.45912792259943,5.42509146302311,5.49237985779452
"chr11",96036519,96036919,401,"*","Ttll6",0.353240943200376,0.884162387516388,0.398484579507352,"Gain",11907,"Intron (NM_172799/237930, intron 8 of 14)",4.42634834449165,4.20977957770498,4.61461020227989
"chr3",146557850,146558250,401,"*","Ttll7",1.58986507862889,0.28557636360373,0.00382084345005968,"Gain",0,"Promoter (<=1kb)",3.75499532916459,2.70027742443673,4.35774546908844
"chr15",88821109,88821509,401,"*","Ttll8",0.883069033323845,0.623111905702629,0.0575121850780165,"Gain",17112,"Intron (NM_001357736/239591, intron 2 of 11)",4.12904260564838,3.58424786002448,4.52356890692687
"chr2",152804123,152804523,401,"*","Ttll9",-0.155362128501703,0.930502787255034,0.566268709216757,"Loss",0,"Promoter (<=1kb)",6.15196554375163,6.20405158444748,6.09792836307079
"chr2",76799266,76799666,401,"*","Ttn",0.977984997216952,0.615651110392903,0.0546084719278615,"Gain",13224,"Exon (NM_001385708/22138, exon 8 of 349)",3.85814244399907,3.24864086270392,4.28529471668232
"chr4",20008060,20008460,401,"*","Ttpa",0.37886264540072,0.820098014085577,0.24553258405245,"Gain",0,"Promoter (<=1kb)",5.45954948456427,5.22889645471971,5.65835912645003
"chr2",163444004,163444404,401,"*","Ttpal",0.433378027195876,0.636010747086141,0.0635185957776306,"Gain",0,"Promoter (<=1kb)",6.98372567417835,6.72191827445027,7.20524102322547
"chr18",20781422,20781822,401,"*","Ttr",-0.125966557226697,0.936056948889881,0.59908599951259,"Loss",-16485,"Intron (NR_155534/102633478, intron 1 of 2)",6.73981759367917,6.77761255791037,6.70100579878584
"chr11",114566071,114566471,401,"*","Ttyh2",0.523345540255195,0.551440076704582,0.0325463212591722,"Gain",0,"Promoter (<=1kb)",6.64872626751226,6.33365002771554,6.90717462412154
"chr5",140634687,140635087,401,"*","Ttyh3",0.292031420625094,0.794429439542926,0.206536137567131,"Gain",0,"Promoter (<=1kb)",8.06404524503276,7.88311475669891,8.22479267758066
"chr7",108627396,108627796,401,"*","Tub",0.502060215146932,0.820635920843658,0.247943702242573,"Gain",17309,"Intron (NM_021885/22141, intron 9 of 11)",4.30365796936753,3.99973948274993,4.55455984470771
"chr15",98851279,98851679,401,"*","Tuba1a",0.442485344694186,0.614439418597183,0.0530977866222583,"Gain",0,"Promoter (<=1kb)",7.50629412893784,7.23924390024727,7.73154816671865
"chr15",98832249,98832649,401,"*","Tuba1b",0.147889887300725,0.918118367981547,0.517322815385091,"Gain",0,"Promoter (<=1kb)",7.63969018905426,7.5375674181685,7.73505950419545
"chr15",98927921,98928321,401,"*","Tuba1c",0.0400902465132687,0.981125973913466,0.86517637484119,"Gain",149,"Promoter (<=1kb)",8.53593989442329,8.49043783115879,8.58005061036194
"chr6",125256732,125257132,401,"*","Tuba3a",0.205069733785892,0.92238822967887,0.535073336135095,"Gain",5912,"Intron (NM_009446/22144, intron 4 of 4)",5.40218039735831,5.26894985519594,5.52414076835021
"chr6",145562175,145562575,401,"*","Tuba3b",0.710507355973561,0.701269381599153,0.101018970080323,"Gain",486,"Promoter (<=1kb)",4.34016581519263,3.90779025934066,4.67239760185907
"chr1",75195751,75196151,401,"*","Tuba4a",-0.0380205959556081,0.9815755926285,0.867614000275154,"Loss",0,"Promoter (<=1kb)",7.57242224618554,7.56667918318026,7.57814253789268
"chr6",121187495,121187895,401,"*","Tuba8",0.0530392330836544,0.987482452231567,0.889803819065284,"Gain",0,"Promoter (<=1kb)",4.80805270126185,4.75574449820128,4.85853052217252
"chr13",3983662,3984062,401,"*","Tubal3",-0.388594233510243,0.884871499846623,0.399267288202323,"Loss",8967,"3' UTR",4.08830810582644,4.24918230609092,3.90721695768864
"chr2",174295481,174295881,401,"*","Tubb1",0.506066221087642,0.739256288141979,0.133655948226614,"Gain",3093,"Intron (NM_001080971/545486, intron 1 of 3)",5.34865712273423,5.04334548052043,5.60050660830623
"chr13",34261846,34262246,401,"*","Tubb2a",0.209300580985857,0.870485667950015,0.360293044771855,"Gain",0,"Promoter (<=1kb)",7.70686035713669,7.57159115209935,7.83052666001922
"chr13",34314322,34314722,401,"*","Tubb2b",0.425855563366519,0.634218032910979,0.063016085430731,"Gain",0,"Promoter (<=1kb)",7.34448565127309,7.08711787739272,7.56281680786882
"chr8",124138008,124138408,401,"*","Tubb3",0.541841101763235,0.600521531249333,0.0481359948600635,"Gain",0,"Promoter (<=1kb)",6.13576633610263,5.80940657874752,6.40174763874083
"chr17",57403115,57403515,401,"*","Tubb4a",-0.314928881744455,0.769281063798551,0.168086175489721,"Loss",-8515,"Intron (NR_033508/100169874, intron 3 of 3)",7.34354152576671,7.47026678752378,7.20460343996159
"chr2",25114672,25115072,401,"*","Tubb4b",0.257699191695901,0.841515170072048,0.286837987209949,"Gain",0,"Promoter (<=1kb)",8.88169800065394,8.71989414904028,9.02717109787966
"chr17",36149018,36149418,401,"*","Tubb5",0.40964828121582,0.654346623726856,0.0732329144036581,"Gain",0,"Promoter (<=1kb)",7.50013064630596,7.25219575615784,7.71164011635201
"chr18",67523923,67524323,401,"*","Tubb6",-0.0696185482617653,0.966961266038612,0.768545231894698,"Loss",122,"Promoter (<=1kb)",6.83028868786012,6.84034621449716,6.82016055420875
"chr11",101034412,101034812,401,"*","Tubg2",0.507906413040602,0.76209490593008,0.159545666813317,"Gain",-11898,"Distal Intergenic",5.0876445659134,4.78104410197487,5.3403693272728
"chr8",12721944,12722344,401,"*","Tubgcp3",0.00123169127528896,0.999332895404272,0.995737787125127,"Gain",0,"Promoter (<=1kb)",7.09362987279517,7.06803639466863,7.1187772242244
"chr7",55443673,55444073,401,"*","Tubgcp5",0.012354082354594,0.995109938475201,0.956805181982576,"Gain",0,"Promoter (<=1kb)",7.34917714087876,7.3179092223379,7.37978173244233
"chr15",89007178,89007578,401,"*","Tubgcp6",0.57054760897039,0.551797759877795,0.0327251557402696,"Gain",0,"Promoter (<=1kb)",6.2384214832335,5.8947453763737,6.5157745386384
"chr7",126086258,126086658,401,"*","Tufm",0.286350415024771,0.803836172633096,0.222808311258909,"Gain",0,"Promoter (<=1kb)",6.90773309039562,6.72988372410729,7.06604448502213
"chr3",94565955,94566355,401,"*","Tuft1",0.483740723942862,0.740313788175526,0.134750018097647,"Gain",0,"Promoter (<=1kb)",5.49919420202613,5.20726579556649,5.74187654656174
"chr11",3598908,3599308,401,"*","Tug1",0.218709945246129,0.866181130751618,0.347250249997035,"Gain",-94,"Promoter (<=1kb)",8.24279760780989,8.10241424332762,8.37072397365282
