"seqnames","start","end","gene","log2FoldChange_ATAC","FDR_ATAC","pvalue","peak_type","distanceToTSS","annotation"
"chr19",56579838,56580238,"Nhlrc2",-0.709918975558994,0.384542956961416,0.00988253019527308,"Loss",43145,"Exon (NM_025811/66866, exon 7 of 11)"
"chr17",88088651,88089051,"Kcnk12",-0.711241078061775,0.321022118686222,0.00580477631511923,"Loss",16371,"Intron (NM_199251/210741, intron 1 of 1)"
"chr18",5376528,5376928,"Zfp438",-0.711735300816037,0.319533523881233,0.00554177451265372,"Loss",-41721,"Distal Intergenic"
"chr6",120059943,120060343,"Ninj2",-0.713450281453095,0.220847736651931,0.00197069799278748,"Loss",-9998,"Distal Intergenic"
"chr10",69868795,69869195,"Ccdc6",-0.7138011957727,0.321022118686222,0.00586120701562552,"Loss",-63756,"Distal Intergenic"
"chr15",84852821,84853221,"5031439G07Rik",-0.716541907058173,0.293907509584476,0.0041562861453574,"Loss",-7658,"Intron (NM_001033273/223739, intron 1 of 9)"
"chr11",44308252,44308652,"Il12b",-0.717970276803355,0.237158247458457,0.00230296936504415,"Loss",17362,"Distal Intergenic"
"chr18",23887396,23887796,"Mapre2",-0.718217556526126,0.214866289995328,0.0018808346933546,"Loss",614,"Promoter (<=1kb)"
"chr8",127571307,127571707,"A630001O12Rik",-0.719023256384866,0.291412564040241,0.00402483548145694,"Loss",-4063,"Distal Intergenic"
"chr9",32418848,32419248,"Fli1",-0.720214228494925,0.212133393246251,0.00182416247318618,"Loss",33500,"Intron (NM_008026/14247, intron 1 of 8)"
"chr12",104967179,104967579,"Gm31742",-0.721416575707831,0.236466193662459,0.00228164651000458,"Loss",-2140,"Promoter (2-3kb)"
"chr11",53847372,53847772,"Gm30927",-0.722023689491231,0.33958168732256,0.00665281071436578,"Loss",-23085,"Intron (NM_001362202/56517, intron 4 of 8)"
"chr18",62302321,62302721,"Adrb2",-0.72602713944077,0.36356008569047,0.00780733132422645,"Loss",10331,"Distal Intergenic"
"chr18",62180042,62180442,"Sh3tc2",-0.727074017329335,0.368630718444503,0.00834215106517319,"Loss",93896,"Distal Intergenic"
"chr13",96057920,96058320,"Iqgap2",-0.728402703165013,0.265310939271668,0.0030531347931095,"Loss",-29490,"Distal Intergenic"
"chr15",33265799,33266199,"1700084J12Rik",-0.73214680914538,0.3107251342394,0.00494818502638866,"Loss",139886,"Intron (NM_018755/54381, intron 4 of 8)"
"chr3",151854930,151855330,"Gipc2",-0.736563918599794,0.299470617467276,0.00437006269896512,"Loss",16207,"Intron (NM_016867/54120, intron 1 of 5)"
"chr6",39758615,39759015,"Mrps33",-0.737178424087441,0.377306243469037,0.00931350423678038,"Loss",28855,"Distal Intergenic"
"chr16",49564320,49564720,"Ift57",-0.737420511747993,0.377024214548421,0.00928969411213264,"Loss",44663,"Intron (NM_028680/73916, intron 6 of 10)"
"chr1",64639795,64640195,"Mettl21a",-0.737519390502162,0.371924464696931,0.00874488158417614,"Loss",16728,"3' UTR"
"chr17",30737792,30738192,"Btbd9",-0.7386339196919,0.291412564040241,0.00407266733399236,"Loss",57069,"Intron (NM_027060/224671, intron 4 of 10)"
"chr8",15035851,15036251,"Kbtbd11",-0.741854237431325,0.384542956961416,0.00995514888691832,"Loss",-24774,"Intron (NM_001037736/234094, intron 25 of 27)"
"chr6",134228965,134229365,"1700051K13Rik",-0.742223658117051,0.276937789408297,0.00342924703296941,"Loss",-3192,"Intron (NM_001303102/14011, intron 6 of 8)"
"chr1",58781595,58781995,"Cflar",-0.744913106682681,0.314253601349739,0.00525077757395671,"Loss",11884,"Intron (NM_001289704/12633, intron 8 of 9)"
"chr3",86076304,86076704,"Rps3a1",-0.747020766346083,0.374807990767467,0.00911935951847236,"Loss",-26329,"Distal Intergenic"
"chr10",95136080,95136480,"Cradd",-0.747879458605295,0.321022118686222,0.0058131740178809,"Loss",23091,"Intron (NM_001330138/12905, intron 2 of 2)"
"chr9",16223932,16224332,"Fat3",-0.748288667616332,0.24153421291581,0.00245692593619583,"Loss",189018,"Intron (NM_001080814/270120, intron 2 of 25)"
"chr2",13561927,13562327,"Trdmt1",-0.752013392315817,0.351891779372777,0.00719781991016485,"Loss",-12452,"Distal Intergenic"
"chr1",64117554,64117954,"Mir6899",-0.752235268122661,0.231943350286952,0.00217355132652268,"Loss",-35894,"Exon (NM_033563/93691, exon 2 of 4)"
"chr3",116409308,116409708,"Trmt13",-0.753068891187603,0.294419030846664,0.00416806513858016,"Loss",-1072,"Promoter (1-2kb)"
"chr17",34490835,34491235,"H2-Ab1",-0.756131779109208,0.252697924122245,0.00271189680062257,"Loss",8634,"Distal Intergenic"
"chr4",131767527,131767927,"Epb41",-0.758013167967102,0.36769028674171,0.00806020719902648,"Loss",8462,"Intron (NM_001128607/269587, intron 1 of 17)"
"chr3",79585906,79586306,"4930579G24Rik",-0.758095843258118,0.18800497748003,0.00125528621097774,"Loss",49520,"Exon (NM_212452/381489, exon 5 of 18)"
"chr18",73885079,73885479,"Elac1",-0.758712456738535,0.368785814515735,0.008505974725762,"Loss",2071,"Promoter (2-3kb)"
"chr2",44707785,44708185,"Gtdc1",-0.758752034784172,0.210359615730923,0.00179591915736561,"Loss",43449,"Intron (NM_172662/227835, intron 3 of 10)"
"chr10",95336499,95336899,"Mrpl42",-0.759833163580397,0.319912995899065,0.00563252737325757,"Loss",912,"Promoter (<=1kb)"
"chr13",30813916,30814316,"4930519D14Rik",-0.761077741525836,0.314763200106452,0.00536147481519271,"Loss",14890,"Distal Intergenic"
"chr2",93809113,93809513,"Alkbh3os1",-0.765713071714413,0.36769028674171,0.00811661413906078,"Loss",-866,"Promoter (<=1kb)"
"chr9",57896477,57896877,"Cyp11a1",-0.767264448578672,0.3107251342394,0.0049604969236609,"Loss",-8430,"Distal Intergenic"
"chr17",87259975,87260375,"Atp6v1e2",-0.771722531066215,0.305272778355475,0.00470356863194406,"Loss",-4660,"Distal Intergenic"
"chr2",22841527,22841927,"Pdss1",-0.773980680999857,0.368630718444503,0.00843183668750523,"Loss",55993,"Intron (NM_001377510/11308, intron 7 of 8)"
"chr13",120612157,120612557,"Tcstv2c",-0.77605471064142,0.341652507728258,0.00678304759530893,"Loss",10375,"Intron (NM_001039648/639910, intron 1 of 2)"
"chr19",40807200,40807600,"Ccnj",-0.776942410648487,0.336348452024126,0.00647764739959517,"Loss",-12123,"Intron (NM_001376940/668310, intron 32 of 34)"
"chr7",24086654,24087054,"Smg9",-0.778683012647326,0.220847736651931,0.00196936308791141,"Loss",-11999,"Distal Intergenic"
"chr19",29248516,29248916,"Jak2",-0.781831150952863,0.320343337114037,0.00573684303968078,"Loss",19313,"Exon (NM_001048177/16452, exon 3 of 24)"
"chr18",65224431,65224831,"Nedd4l",-0.781978504284851,0.146075400208111,0.000732925326020256,"Loss",67833,"Intron (NM_001114386/83814, intron 5 of 30)"
"chr16",59403963,59404363,"Crybg3",-0.785567415834963,0.304467278608871,0.00462918581205938,"Loss",17047,"Intron (NM_174848/224273, intron 1 of 21)"
"chr1",40120202,40120602,"Il1r2",-0.785665671283068,0.299470617467276,0.00433603160269034,"Loss",-3272,"Intron (NR_037980/100047133, intron 3 of 3)"
"chr10",89435346,89435746,"Slc17a8",-0.79196354317348,0.221890981339559,0.00199922566358674,"Loss",0,"Promoter (<=1kb)"
"chr13",13731925,13732325,"Lyst",-0.792238891294785,0.230890707853062,0.00214942873429766,"Loss",-32669,"Distal Intergenic"
"chr4",149987193,149987593,"Spsb1",-0.795268214294146,0.321022118686222,0.00578289362369294,"Loss",51870,"Intron (NM_029035/74646, intron 2 of 2)"
"chrX",106056217,106056617,"P2ry10",-0.795596406774,0.201658607678442,0.0015379527618049,"Loss",-75481,"Distal Intergenic"
"chr8",65179193,65179593,"Msmo1",-0.797223021804411,0.13787270068094,0.00061301352079709,"Loss",7019,"Intron (NM_025436/66234, intron 2 of 5)"
"chr5",32290397,32290797,"Fosl2",-0.799485517428672,0.319912995899065,0.00569343518925072,"Loss",-3019,"Distal Intergenic"
"chr16",52294563,52294963,"Alcam",-0.802111332234718,0.368630718444503,0.00839274718963425,"Loss",-21119,"Distal Intergenic"
"chr17",5224785,5225185,"Arid1b",-0.802410974859258,0.314253601349739,0.00532068936941931,"Loss",179436,"Intron (NM_001085355/239985, intron 4 of 19)"
"chr16",59431106,59431506,"Crybg3",-0.804167755894997,0.365325267488843,0.00792574092586963,"Loss",-9696,"Distal Intergenic"
"chr7",75542491,75542891,"Klhl25",-0.806671166705921,0.296005978599307,0.00421894250702863,"Loss",44405,"Distal Intergenic"
"chr11",120487066,120487466,"Alyref",-0.808473362893563,0.36769028674171,0.00812638114595444,"Loss",1725,"Promoter (1-2kb)"
"chr18",69082073,69082473,"4930546C10Rik",-0.811837254533588,0.227640525890569,0.00209808555835164,"Loss",2126,"Promoter (2-3kb)"
"chr3",80958818,80959218,"Pdgfc",-0.813217507737292,0.377552080452018,0.00933767303060075,"Loss",15095,"Intron (NM_001357746/54635, intron 1 of 6)"
"chr3",129698394,129698794,"Casp6",-0.815221573493744,0.109697681492434,0.000403063701411047,"Loss",3330,"Intron (NM_009811/12368, intron 1 of 6)"
"chr9",22882643,22883043,"Bmper",-0.815362765013526,0.328638079209031,0.00607448604899012,"Loss",-251329,"Distal Intergenic"
"chr6",32694812,32695212,"Plxna4",-0.816725597564244,0.186920812726542,0.00123449296317864,"Loss",-129685,"Distal Intergenic"
"chr5",18084856,18085256,"Cd36",-0.817113603934203,0.32457332471236,0.00595464942949724,"Loss",8701,"Intron (NM_001159558/12491, intron 1 of 15)"
"chr4",94656882,94657282,"Tek",-0.817450279231491,0.274010930986713,0.0033101442215356,"Loss",29356,"Intron (NM_001290549/21687, intron 1 of 22)"
"chr16",11378384,11378784,"Snx29",-0.818129653563028,0.158586799998925,0.000905874517547199,"Loss",154872,"Intron (NM_028964/74478, intron 14 of 20)"
"chr11",109162227,109162627,"Rgs9",-0.818293144237797,0.262933780028452,0.00294701460926694,"Loss",26380,"Intron (NM_011268/19739, intron 7 of 18)"
"chr7",49160762,49161162,"Dbx1",-0.819395848625634,0.277096863395887,0.00346971458766347,"Loss",125421,"Intron (NM_001111016/78286, intron 12 of 38)"
"chr5",131858088,131858488,"4930563F08Rik",-0.822577639831105,0.358655320509288,0.00753192094292254,"Loss",-50620,"Intron (NM_001363480/319974, intron 4 of 18)"
"chr13",49428086,49428486,"Susd3",-0.822740701551719,0.384542956961416,0.0099617606104495,"Loss",-25904,"Exon (NM_015759/30938, exon 13 of 18)"
"chr6",120430138,120430538,"Il17ra",-0.823297991094162,0.357525049795399,0.00747970841866065,"Loss",-9620,"Distal Intergenic"
"chr19",55702394,55702794,"4930552P12Rik",-0.82405696652086,0.239030738699915,0.00236912548623438,"Loss",-11758,"Distal Intergenic"
"chr15",78478929,78479329,"Cyth4",-0.826442087825761,0.3107251342394,0.00498650221951237,"Loss",-1918,"Promoter (1-2kb)"
"chr11",73083906,73084306,"Ctns",-0.829886672365057,0.321022118686222,0.00576292674890504,"Loss",5539,"Exon (NM_031251/83429, exon 3 of 11)"
"chr5",102011835,102012235,"Cds1",-0.834372713162177,0.0946347256988296,0.000296582723266471,"Loss",98839,"Exon (NM_172882/72145, exon 51 of 67)"
"chr14",78916455,78916855,"Dgkh",-0.836283593746694,0.319705234578211,0.00556445312599587,"Loss",-34564,"Intron (NM_001081336/380921, intron 2 of 29)"
"chr8",116955639,116956039,"Dynlrb2",-0.839467337457728,0.221890981339559,0.00199157691100247,"Loss",-275715,"Distal Intergenic"
"chr1",144078658,144079058,"Rgs13",-0.840115496084362,0.12705610003795,0.000527651386516326,"Loss",-25548,"Distal Intergenic"
"chr15",5564854,5565254,"5430437J10Rik",-0.842519641918839,0.314763200106452,0.00538878541492095,"Loss",39055,"Intron (NR_045274/71432, intron 1 of 4)"
"chr1",144193347,144193747,"Rgs1",-0.843395044208471,0.173597185204025,0.0010834890437508,"Loss",-68505,"Distal Intergenic"
"chr11",59312312,59312712,"Snap47",-0.846232355064932,0.321022118686222,0.0058279945981464,"Loss",28148,"Exon (NM_001356452/67826, exon 4 of 5)"
"chr18",35249865,35250265,"Ctnna1",-0.847102536711575,0.296005978599307,0.00421437129472773,"Loss",-1700,"Promoter (1-2kb)"
"chr19",55757252,55757652,"Gm31734",-0.847289759207172,0.221890981339559,0.00200149642054095,"Loss",-25617,"Intron (NM_001142918/21416, intron 3 of 14)"
"chr3",116259293,116259693,"Cdc14a",-0.849710492263799,0.37470405463585,0.00908403396359926,"Loss",-36903,"Distal Intergenic"
"chr16",75851776,75852176,"Gm15555",-0.853176565342118,0.280068700307812,0.00361900611599775,"Loss",54104,"Distal Intergenic"
"chr1",125401000,125401400,"Actr3",-0.853698251329414,0.079830740041664,0.000222521541085824,"Loss",-37536,"Distal Intergenic"
"chr6",87046138,87046538,"Gfpt1",-0.855182989552995,0.198515410697984,0.00148828505655261,"Loss",26310,"Intron (NM_013528/14583, intron 11 of 18)"
"chr15",59667555,59667955,"Gm19510",-0.855391402188546,0.129598474875483,0.000549896954453211,"Loss",-747,"Promoter (<=1kb)"
"chr3",138231996,138232396,"Mir1956",-0.856721446007054,0.0913607270212963,0.000277859376033522,"Loss",0,"Promoter (<=1kb)"
"chr13",99507791,99508191,"Mrps27",-0.859582917174786,0.308647167545434,0.00481740029006134,"Loss",26497,"Intron (NM_173757/218506, intron 4 of 10)"
"chr12",117370459,117370859,"Gm5441",-0.859996467870159,0.198960085036995,0.00149587120469659,"Loss",-69827,"Distal Intergenic"
"chr15",101271290,101271690,"Krt80",-0.860743170123562,0.227909542459709,0.00210408352720082,"Loss",-3247,"Distal Intergenic"
"chr7",79149479,79149879,"Mir9-3hg",-0.861259005285169,0.368785814515735,0.00850043382742864,"Loss",0,"Promoter (<=1kb)"
"chr2",118814286,118814686,"Ccdc32",-0.863878149761593,0.38059690527466,0.00959221150401349,"Loss",45188,"Distal Intergenic"
"chr2",73077512,73077912,"Sp9",-0.866576686882796,0.368630718444503,0.00843549990426471,"Loss",-24358,"Distal Intergenic"
"chr17",71502072,71502472,"Lpin2",-0.867455865700321,0.319932805390063,0.00572455184869057,"Loss",-9177,"Intron (NM_001357791/64898, intron 1 of 19)"
"chr16",8641180,8641580,"Hapstr1",-0.870652221976565,0.314253601349739,0.00528745746392231,"Loss",-6384,"Distal Intergenic"
"chr2",35397137,35397537,"Gm35202",-0.871484289271872,0.0873814082789284,0.000259011800870014,"Loss",3601,"Distal Intergenic"
"chr18",50229511,50229911,"Hsd17b4",-0.873321704044711,0.269752997508376,0.00320134737890665,"Loss",-31357,"Distal Intergenic"
"chr14",14536605,14537005,"Gm45521",-0.873934054140153,0.159591395202924,0.00091496209689106,"Loss",-24132,"Intron (NM_001081427/286940, intron 38 of 45)"
"chr16",13534765,13535165,"Pla2g10os",-0.879654164258848,0.291110455677391,0.00399988121086976,"Loss",-12535,"Intron (NM_001291009/26565, intron 3 of 3)"
"chr11",4706444,4706844,"Cabp7",-0.880212862457739,0.362908846016806,0.00774867610071018,"Loss",-9265,"Distal Intergenic"
"chr15",59483643,59484043,"Trib1",-0.88244770229671,0.296005978599307,0.00422557805073766,"Loss",-36460,"Distal Intergenic"
"chr16",11260366,11260766,"Snx29",-0.884522492155344,0.10350781250262,0.000357948405233377,"Loss",36854,"Intron (NM_028964/74478, intron 11 of 20)"
"chr9",115904827,115905227,"Tgfbr2",-0.88477840620651,0.150866834792898,0.000833982509494597,"Loss",99204,"3' UTR"
"chr13",9039326,9039726,"Gtpbp4",-0.89233906328391,0.368630718444503,0.00841433791695301,"Loss",6322,"Intron (NM_027000/69237, intron 5 of 16)"
"chr11",30132762,30133162,"Sptbn1",-0.892416356729465,0.368630718444503,0.00840613610139994,"Loss",15095,"Intron (NM_175836/20742, intron 1 of 34)"
"chr15",57786283,57786683,"Tbc1d31",-0.895976906419627,0.20963639637342,0.00177150537082412,"Loss",10688,"Exon (NM_001167679/210544, exon 4 of 18)"
"chr4",32906690,32907090,"Ankrd6",-0.896650204662484,0.321697245971823,0.00588525081786843,"Loss",16415,"Intron (NM_001012450/140577, intron 1 of 16)"
"chr2",181062236,181062636,"Zbtb46",-0.897535150318716,0.351891779372777,0.00719820618873204,"Loss",3545,"Intron (NM_027656/72147, intron 1 of 3)"
"chr7",110518468,110518868,"Gm16336",-0.902321068981076,0.197213453773357,0.00142688119713045,"Loss",14276,"Intron (NM_010826/17540, intron 9 of 19)"
"chr3",53782931,53783331,"Ufm1",-0.902847535564286,0.366727110895497,0.00799989822606814,"Loss",-11703,"Distal Intergenic"
"chr9",100974218,100974618,"Msl2",-0.903494338248865,0.152717223722099,0.000862022771768591,"Loss",17403,"Intron (NM_001379344/77853, intron 2 of 2)"
"chr2",49301684,49302084,"Epc2",-0.904016109988916,0.315568154577518,0.00542722271589458,"Loss",-39414,"Distal Intergenic"
"chr7",112296235,112296635,"Tead1",-0.914647997234585,0.265310939271668,0.0030555772485359,"Loss",17672,"Intron (NM_001166584/21676, intron 1 of 13)"
"chr2",84535648,84536048,"Zdhhc5",-0.914943418624575,0.197596278462036,0.00144178900308299,"Loss",9460,"Intron (NM_144887/228136, intron 2 of 11)"
"chr2",44209977,44210377,"Arhgap15os",-0.918046338864865,0.37470405463585,0.00904564682635189,"Loss",-254641,"Intron (NM_001301832/76117, intron 13 of 14)"
"chr5",63015619,63016019,"Dthd1",-0.918270538591634,0.111315553579413,0.000413275853207875,"Loss",46620,"Intron (NM_001170705/100322896, intron 8 of 9)"
"chr14",21035590,21035990,"Vcl",-0.919341294923837,0.37470405463585,0.00893613348643249,"Loss",56124,"Exon (NM_009502/22330, exon 5 of 21)"
"chr10",21144792,21145192,"Hbs1l",-0.921662451520594,0.240958616451365,0.00243694111001713,"Loss",-26686,"Distal Intergenic"
"chr9",96293868,96294268,"Atp1b3",-0.923767581998934,0.362011989551071,0.00767809288489455,"Loss",-47384,"Distal Intergenic"
"chr5",148437364,148437764,"Ubl3",-0.925583405485491,0.384542956961416,0.00994144962114959,"Loss",50719,"Distal Intergenic"
"chr13",36492238,36492638,"Fars2",-0.929298539379636,0.292988828029263,0.00412520164205835,"Loss",190612,"Intron (NM_001039189/69955, intron 3 of 5)"
"chr5",53648119,53648519,"Rbpj",-0.931945717000183,0.291412564040241,0.00401683615991054,"Loss",-64602,"Distal Intergenic"
"chr8",68664797,68665197,"Sh2d4a",-0.942181951581233,0.115115215528519,0.000439571512910985,"Loss",-63983,"Distal Intergenic"
"chr14",60669509,60669909,"Amer2",-0.946423638838002,0.150441668023672,0.000761800523539763,"Loss",54368,"Distal Intergenic"
"chr4",32564466,32564866,"Bach2os",-0.948023135566489,0.25216788080232,0.00267451962378723,"Loss",6796,"Intron (NM_001109661/12014, intron 3 of 4)"
"chr7",4066010,4066410,"Lair1",-0.949092812628296,0.334437940894708,0.00635067569241503,"Loss",0,"Promoter (<=1kb)"
"chr12",72382808,72383208,"Rtn1",-0.949469082721868,0.238126059752799,0.00235280634578367,"Loss",72620,"Intron (NM_001286448/104001, intron 1 of 6)"
"chr2",5520537,5520937,"Camk1d",-0.949675938313515,0.222330861524993,0.00201139168267586,"Loss",159920,"Intron (NM_001290376/227541, intron 2 of 10)"
"chr11",115534187,115534587,"Slc25a19",-0.951214261143237,0.321067892414259,0.00586878044614324,"Loss",-15066,"Distal Intergenic"
"chr1",40123618,40124018,"Il1r2",-0.952748194707949,0.0690380258623359,0.000144947888480141,"Loss",0,"Promoter (<=1kb)"
"chr15",81729905,81730305,"Tob2",-0.953084771811014,0.278805732956075,0.00356929441968008,"Loss",12222,"Distal Intergenic"
"chr7",55505320,55505720,"Cyfip1",-0.953104901207105,0.229726101582785,0.00213504049700245,"Loss",13501,"Intron (NM_001164661/20430, intron 2 of 31)"
"chr2",58034361,58034761,"Cytip",-0.956289647464678,0.366585650765381,0.00799115291445206,"Loss",15373,"Intron (NM_139200/227929, intron 6 of 7)"
"chr5",148832838,148833238,"Katnal1",-0.956666668551621,0.213341457585497,0.00183837379665095,"Loss",32219,"Intron (NM_153572/231912, intron 4 of 10)"
"chr4",137816867,137817267,"1700095J12Rik",-0.958529603463111,0.303891927624113,0.00456080143271783,"Loss",48562,"Intron (NM_001369131/230861, intron 5 of 9)"
"chr14",117947070,117947470,"Mir6239",-0.960402507649595,0.335578202201309,0.00640516559845284,"Loss",243789,"Intron (NM_001079844/23888, intron 4 of 9)"
"chr18",32492141,32492541,"Bin1",-0.961017151098993,0.0371123784236627,4.99682974377644e-05,"Loss",-17729,"Exon (NR_045403/402767, exon 3 of 3)"
"chr10",100497343,100497743,"1700017N19Rik",-0.961923190497591,0.104535292219076,0.000369412128300358,"Loss",69095,"Distal Intergenic"
"chr6",61104228,61104628,"Ccser1",-0.962066889457919,0.38059690527466,0.00960974802008713,"Loss",-52681,"Distal Intergenic"
"chr8",116149775,116150175,"Maf",-0.965555521718723,0.302277843023706,0.00450082731054587,"Loss",283458,"Distal Intergenic"
"chr13",92174561,92174961,"Rasgrf2",-0.967915480679582,0.299470617467276,0.00438760983690797,"Loss",93375,"Exon (NM_009027/19418, exon 3 of 27)"
"chr15",28144350,28144750,"Dnah5",-0.969583069114925,0.150866834792898,0.000828223963760787,"Loss",-59162,"Distal Intergenic"
"chr10",77356358,77356758,"2810425M01Rik",-0.97019521875173,0.285413479999524,0.00378500909808861,"Loss",4626,"Distal Intergenic"
"chr17",80234579,80234979,"Atl2",-0.971009749197224,0.196046170650693,0.00138316454113327,"Loss",-31027,"Distal Intergenic"
"chr7",79816450,79816850,"Sema4b",-0.972371667163655,0.209913977700759,0.0017876956418595,"Loss",-19768,"Distal Intergenic"
"chr12",40249982,40250382,"Lsmem1",-0.979478154250717,0.368534305702402,0.00824544876455619,"Loss",-668,"Promoter (<=1kb)"
"chr11",103114277,103114677,"Spata32",-0.979517993015066,0.37291437458081,0.00880966968615842,"Loss",-5019,"Intron (NM_016896/53859, intron 14 of 15)"
"chr2",52345586,52345986,"A430018G15Rik",-0.98145695492213,0.222508665249312,0.00201643539848313,"Loss",30562,"Exon (NM_001285427/12298, exon 10 of 14)"
"chr15",83297660,83298060,"Pacsin2",-0.982287644392142,0.349648153399149,0.00708213754376268,"Loss",18991,"Intron (NM_001159510/23970, intron 1 of 10)"
"chr13",100931864,100932264,"Ccnb1",-0.983314939621742,0.209538842315633,0.00175267713631099,"Loss",-8870,"Distal Intergenic"
"chrX",132841306,132841706,"Srpx2",-0.984919433963104,0.189910353361905,0.00128710045891679,"Loss",32132,"Intron (NM_001290717/27359, intron 13 of 13)"
"chrX",150734200,150734600,"Mir98",-0.988924698304079,0.33260095327495,0.00628311282430666,"Loss",37990,"Distal Intergenic"
"chr12",17560986,17561386,"Odc1",-0.989647443636863,0.308534593250347,0.00481087997009371,"Loss",-33488,"Distal Intergenic"
"chr11",62111904,62112304,"Adora2b",-0.991317594650278,0.206453641872336,0.00168251496625434,"Loss",-27506,"3' UTR"
"chr3",109342399,109342799,"Vav3",-0.991904688301516,0.20963639637342,0.00177664366999506,"Loss",94322,"Intron (NM_020505/57257, intron 2 of 26)"
"chr1",97673979,97674379,"Ppip5k2",-0.992452453277536,0.378651436305554,0.00950478368621232,"Loss",23438,"Exon (NM_173760/227399, exon 11 of 28)"
"chr10",83051403,83051803,"Slc41a2",-0.996893705999477,0.330261283944627,0.00618046583609031,"Loss",121878,"Distal Intergenic"
"chr8",126894330,126894730,"Slc35f3",-0.999700582275614,0.246181702316094,0.00255782081790118,"Loss",28466,"Intron (NM_001363500/210027, intron 2 of 7)"
"chr13",112871587,112871987,"Plpp1",-1.00068329232364,0.319912995899065,0.00559059095460231,"Loss",-65324,"3' UTR"
"chr13",99640054,99640454,"Map1b",-1.00115141172701,0.314253601349739,0.00521383041976323,"Loss",12656,"Intron (NM_008634/17755, intron 2 of 6)"
"chr8",9034890,9035290,"4933430N04Rik",-1.00207556981066,0.302572694279976,0.00452521428976362,"Loss",146998,"Distal Intergenic"
"chr2",24666183,24666583,"Cacna1b",-1.0023457808254,0.308658353157875,0.00482234003451647,"Loss",-13019,"Distal Intergenic"
"chr11",8635200,8635600,"Tns3",-1.00250161293554,0.296005978599307,0.00421847958126468,"Loss",-20665,"Distal Intergenic"
"chr13",41527638,41528038,"Nedd9",-1.00414303813916,0.286925224961671,0.0038838394401076,"Loss",-15161,"Intron (NM_001111324/18003, intron 2 of 7)"
"chr15",59687947,59688347,"Gm19510",-1.00562238796362,0.261855124615146,0.00292449251965857,"Loss",-21139,"Distal Intergenic"
"chr8",11148308,11148708,"Irs2",-1.00598088810775,0.261855124615146,0.00291601184331663,"Loss",-89379,"Distal Intergenic"
"chr12",117262648,117263048,"Gm5441",-1.00663461554902,0.261855124615146,0.00289284719148008,"Loss",37584,"Intron (NR_044987/432713, intron 1 of 2)"
"chr5",20106591,20106991,"Magi2",-1.00750886410711,0.37850075619136,0.00947443204134335,"Loss",-5525,"Intron (NM_001170746/50791, intron 2 of 22)"
"chr10",84406941,84407341,"Tcp11l2",-1.00809689307696,0.377892023447918,0.00942051918035635,"Loss",-5470,"Distal Intergenic"
"chr3",81042130,81042530,"Pdgfc",-1.01880121566152,0.252891465233934,0.00272514037628193,"Loss",98407,"Intron (NM_001357746/54635, intron 2 of 6)"
"chr2",43451233,43451633,"Kynu",-1.01884067888487,0.140486972323374,0.000693251831491764,"Loss",5896,"Intron (NM_001289594/70789, intron 1 of 10)"
"chr18",5378379,5378779,"Zfp438",-1.02096059987948,0.251660785119524,0.00264971524765361,"Loss",-43572,"Distal Intergenic"
"chr4",32160822,32161222,"Map3k7",-1.02403912316093,0.377576402774849,0.00934993284421,"Loss",196715,"Distal Intergenic"
"chr14",51075492,51075892,"Parp2",-1.02578854051009,0.33958168732256,0.00664391833860618,"Loss",30119,"Intron (NM_009351/21745, intron 35 of 54)"
"chr3",149565087,149565487,"Gm40178",-1.02662017861503,0.370542132664756,0.00860940978881123,"Loss",-542064,"Distal Intergenic"
"chr10",116124082,116124482,"Ptprb",-1.02931790346855,0.314253601349739,0.00522117692055846,"Loss",-12797,"Distal Intergenic"
"chr2",109103421,109103821,"Mettl15",-1.03346501266948,0.278805732956075,0.00355703241049077,"Loss",4814,"Intron (NM_029790/76894, intron 2 of 5)"
"chr11",44359129,44359529,"Ublcp1",-1.03459771354536,0.189523251524559,0.00127862507975781,"Loss",1846,"Promoter (1-2kb)"
"chr11",87748496,87748896,"Mks1",-1.03705448454157,0.18729459458709,0.00124334880773842,"Loss",4455,"Exon (NM_001039684/380718, exon 8 of 18)"
"chr18",33103276,33103676,"Camk4",-1.04117061283637,0.0343050245863934,4.44873261687875e-05,"Loss",31182,"Intron (NM_009793/12326, intron 1 of 10)"
"chr5",100653735,100654135,"Lin54",-1.04216856385915,0.282376508146366,0.00371619876487991,"Loss",-5229,"Distal Intergenic"
"chr12",79483690,79484090,"Rad51b",-1.04383088809668,0.37470405463585,0.00905819238002977,"Loss",139565,"Intron (NM_009014/19363, intron 7 of 10)"
"chr9",65436919,65437319,"Ankdd1a",-1.04410056629913,0.35640210685916,0.00743352651321094,"Loss",-9418,"Distal Intergenic"
"chr1",177538919,177539319,"Spmip3",-1.04424657505744,0.356185445703084,0.00742350868711463,"Loss",-18061,"Distal Intergenic"
"chr19",17041845,17042245,"Prune2",-1.04608741399535,0.0693209103827111,0.000152254158133524,"Loss",108363,"Intron (NM_181348/353211, intron 6 of 19)"
"chr2",144586648,144587048,"Scp2d1",-1.04614304181096,0.37470405463585,0.00891329348744365,"Loss",-78538,"Intron (NM_025314/66044, intron 4 of 5)"
"chr5",135506913,135507313,"Hip1",-1.04683460200934,0.189274706856438,0.00126818202945154,"Loss",10770,"Intron (NM_001382848/215114, intron 1 of 30)"
